candidate_rule_id,industry_code,industry_name,division_code,division_name,group_code,group_name,permit_type,scenario_template_ids,unknown_scenarios,source_basis,confidence,confirmation_questions,runtime_status,notes
BATCH7_GB4754_4511,4511,天然气生产和供应业,45,燃气生产和供应业,451,燃气生产和供应业,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_CHEMICAL_TANK_LDAR_SEEPAGE"", ""SCN_VOCS_SOLVENT_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否涉及燃气制备、储配站、调压站、储罐、加臭剂、泄漏检测或应急设施？""]",CANDIDATE_ONLY,Batch7候选：燃气生产供应以储配和风险单元确认，现有模板只能近似承载。
BATCH7_GB4754_4512,4512,液化石油气生产和供应业,45,燃气生产和供应业,451,燃气生产和供应业,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_CHEMICAL_TANK_LDAR_SEEPAGE"", ""SCN_VOCS_SOLVENT_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否涉及燃气制备、储配站、调压站、储罐、加臭剂、泄漏检测或应急设施？""]",CANDIDATE_ONLY,Batch7候选：燃气生产供应以储配和风险单元确认，现有模板只能近似承载。
BATCH7_GB4754_4513,4513,煤气生产和供应业,45,燃气生产和供应业,451,燃气生产和供应业,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_CHEMICAL_TANK_LDAR_SEEPAGE"", ""SCN_VOCS_SOLVENT_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否涉及燃气制备、储配站、调压站、储罐、加臭剂、泄漏检测或应急设施？""]",CANDIDATE_ONLY,Batch7候选：燃气生产供应以储配和风险单元确认，现有模板只能近似承载。
BATCH7_GB4754_4520,4520,生物质燃气生产和供应业,45,燃气生产和供应业,452,生物质燃气生产和供应业,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_CHEMICAL_TANK_LDAR_SEEPAGE"", ""SCN_VOCS_SOLVENT_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否涉及燃气制备、储配站、调压站、储罐、加臭剂、泄漏检测或应急设施？""]",CANDIDATE_ONLY,Batch7候选：燃气生产供应以储配和风险单元确认，现有模板只能近似承载。
BATCH7_GB4754_4610,4610,自来水生产和供应,46,水的生产和供应业,461,自来水生产和供应,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为自来水、污水处理、再生水、海水淡化或其他水处理设施？污泥、药剂和在线监测如何管理？""]",CANDIDATE_ONLY,Batch7候选：水生产供应尤其污水处理需按设施类型、规模和许可条件确认。
BATCH7_GB4754_4620,4620,污水处理及其再生利用,46,水的生产和供应业,462,污水处理及其再生利用,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为自来水、污水处理、再生水、海水淡化或其他水处理设施？污泥、药剂和在线监测如何管理？""]",CANDIDATE_ONLY,Batch7候选：水生产供应尤其污水处理需按设施类型、规模和许可条件确认。
BATCH7_GB4754_4630,4630,海水淡化处理,46,水的生产和供应业,463,海水淡化处理,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为自来水、污水处理、再生水、海水淡化或其他水处理设施？污泥、药剂和在线监测如何管理？""]",CANDIDATE_ONLY,Batch7候选：水生产供应尤其污水处理需按设施类型、规模和许可条件确认。
BATCH7_GB4754_4690,4690,其他水的处理、利用与分配,46,水的生产和供应业,469,其他水的处理、利用与分配,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为自来水、污水处理、再生水、海水淡化或其他水处理设施？污泥、药剂和在线监测如何管理？""]",CANDIDATE_ONLY,Batch7候选：水生产供应尤其污水处理需按设施类型、规模和许可条件确认。
BATCH7_GB4754_4710,4710,住宅房屋建筑,47,房屋建筑业,471,住宅房屋建筑,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为临时施工项目、固定预制/拌合场、装修喷涂、建筑垃圾堆场、洗车废水或扬尘治理？""]",CANDIDATE_ONLY,Batch7候选：建筑业多为项目制或临时源，不能直接当固定污染源正式规则。
BATCH7_GB4754_4720,4720,体育场馆建筑,47,房屋建筑业,472,体育场馆建筑,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为临时施工项目、固定预制/拌合场、装修喷涂、建筑垃圾堆场、洗车废水或扬尘治理？""]",CANDIDATE_ONLY,Batch7候选：建筑业多为项目制或临时源，不能直接当固定污染源正式规则。
BATCH7_GB4754_4790,4790,其他房屋建筑业,47,房屋建筑业,479,其他房屋建筑业,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为临时施工项目、固定预制/拌合场、装修喷涂、建筑垃圾堆场、洗车废水或扬尘治理？""]",CANDIDATE_ONLY,Batch7候选：建筑业多为项目制或临时源，不能直接当固定污染源正式规则。
BATCH7_GB4754_4811,4811,铁路工程建筑,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为临时施工项目、固定预制/拌合场、装修喷涂、建筑垃圾堆场、洗车废水或扬尘治理？""]",CANDIDATE_ONLY,Batch7候选：建筑业多为项目制或临时源，不能直接当固定污染源正式规则。
BATCH7_GB4754_4812,4812,公路工程建筑,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为临时施工项目、固定预制/拌合场、装修喷涂、建筑垃圾堆场、洗车废水或扬尘治理？""]",CANDIDATE_ONLY,Batch7候选：建筑业多为项目制或临时源，不能直接当固定污染源正式规则。
BATCH7_GB4754_4813,4813,市政道路工程建筑,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否为临时施工项目、固定预制/拌合场、装修喷涂、建筑垃圾堆场、洗车废水或扬尘治理？""]",CANDIDATE_ONLY,Batch7候选：建筑业多为项目制或临时源，不能直接当固定污染源正式规则。
