candidate_rule_id,industry_code,industry_name,division_code,division_name,group_code,group_name,permit_type,scenario_template_ids,unknown_scenarios,source_basis,confidence,confirmation_questions,runtime_status,notes
BATCH1_GB4754_1351,1351,牲畜屠宰,13,农副食品加工业,135,屠宰及肉类加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1352,1352,禽类屠宰,13,农副食品加工业,135,屠宰及肉类加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1353,1353,肉制品及副产品加工,13,农副食品加工业,135,屠宰及肉类加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1361,1361,水产品冷冻加工,13,农副食品加工业,136,水产品加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1362,1362,鱼糜制品及水产品干腌制加工,13,农副食品加工业,136,水产品加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1363,1363,鱼油提取及制品制造,13,农副食品加工业,136,水产品加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1369,1369,其他水产品加工,13,农副食品加工业,136,水产品加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1371,1371,蔬菜加工,13,农副食品加工业,137,蔬菜、菌类、水果和坚果加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1372,1372,食用菌加工,13,农副食品加工业,137,蔬菜、菌类、水果和坚果加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1373,1373,水果和坚果加工,13,农副食品加工业,137,蔬菜、菌类、水果和坚果加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1391,1391,淀粉及淀粉制品制造,13,农副食品加工业,139,其他农副食品加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1392,1392,豆制品制造,13,农副食品加工业,139,其他农副食品加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1393,1393,蛋品加工,13,农副食品加工业,139,其他农副食品加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1399,1399,其他未列明农副食品加工,13,农副食品加工业,139,其他农副食品加工,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER"", ""SCN_WW_PROCESS_AND_TREATMENT""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第9-16条，农副食品加工业多按产能、发酵、通用工序或是否工业建筑生产触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""年加工/屠宰/生产能力是多少？"", ""是否有清洗、蒸煮、屠宰、冷冻、淀粉、发酵或高浓度有机废水？""]",CANDIDATE_ONLY,Batch1候选：农副食品废水强相关，但具体管理类别需按产能/工序确认。
BATCH1_GB4754_1411,1411,糕点、面包制造,14,食品制造业,141,焙烤食品制造,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第17-20条，食品制造按发酵、产能、是否单纯混合分装、通用工序等触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""是否有发酵、蒸煮、清洗、CIP、冷却或高浓度有机废水？"", ""是否仅手工制作、单纯混合或分装？""]",CANDIDATE_ONLY,Batch1候选：食品制造不默认全部有污水站，湿法/发酵/清洗进入确认。
BATCH1_GB4754_1419,1419,饼干及其他焙烤食品制造,14,食品制造业,141,焙烤食品制造,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第17-20条，食品制造按发酵、产能、是否单纯混合分装、通用工序等触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""是否有发酵、蒸煮、清洗、CIP、冷却或高浓度有机废水？"", ""是否仅手工制作、单纯混合或分装？""]",CANDIDATE_ONLY,Batch1候选：食品制造不默认全部有污水站，湿法/发酵/清洗进入确认。
BATCH1_GB4754_1421,1421,糖果、巧克力制造,14,食品制造业,142,糖果、巧克力及蜜饯制造,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第17-20条，食品制造按发酵、产能、是否单纯混合分装、通用工序等触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""是否有发酵、蒸煮、清洗、CIP、冷却或高浓度有机废水？"", ""是否仅手工制作、单纯混合或分装？""]",CANDIDATE_ONLY,Batch1候选：食品制造不默认全部有污水站，湿法/发酵/清洗进入确认。
BATCH1_GB4754_1422,1422,蜜饯制作,14,食品制造业,142,糖果、巧克力及蜜饯制造,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER""]","[""GB/T 4754-2017"", ""2019名录第17-20条，食品制造按发酵、产能、是否单纯混合分装、通用工序等触发。""]",MEDIUM,"[""是否存在实际生产、加工、清洗、发酵、蒸煮、印刷或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理等通用工序？"", ""是否有发酵、蒸煮、清洗、CIP、冷却或高浓度有机废水？"", ""是否仅手工制作、单纯混合或分装？""]",CANDIDATE_ONLY,Batch1候选：食品制造不默认全部有污水站，湿法/发酵/清洗进入确认。
